TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-21 01:20:40,1766280040930,mare-alta-erp.vercel.app/assets/index-DllLIBd9.js,GET,,404,5kjzt-1766280040680-dc38ebdaee9b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/,mare-alta-erp.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,ASSET RESPONSE: /assets/index-DllLIBd9.js -> 404,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-21 01:20:40,1766280040680,mare-alta-erp.vercel.app/assets/index-DllLIBd9.js,GET,,404,5kjzt-1766280040680-dc38ebdaee9b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,mare-alta-erp.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,6,iad1,315,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KCZ7X4EMW5TCXQ3P43W6RFAF,PNsk0TalWwZm,1
2025-12-21 01:20:40,1766280040434,mare-alta-erp.vercel.app/,GET,,304,7kfjh-1766280039719-4a67b23d4b1b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/,mare-alta-erp.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,REQUEST LOG: GET /,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-21 01:20:39,1766280039719,mare-alta-erp.vercel.app/,GET,,304,7kfjh-1766280039719-4a67b23d4b1b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,mare-alta-erp.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,6,iad1,315,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KCZ7X3Z68T7TA6SKTF314NXP,PNsk0TalWwZm,1
2025-12-21 01:20:28,1766280028821,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/favicon.png,GET,,,qzdxj-1766280028652-8b46f49ade89,vercel-favicon/1.0,info,production,main,,serverless,,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,REQUEST LOG: GET /favicon.png,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-21 01:20:28,1766280028652,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/favicon.png,GET,,,qzdxj-1766280028652-8b46f49ade89,vercel-favicon/1.0,,production,main,,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,6,iad1,315,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KCZ7WRM1YZE5JNNE5926AXRH,PNsk0TalWwZm,1
2025-12-21 01:20:28,1766280028610,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,200,n9zcz-1766280028543-c714330193e6,vercel-favicon/1.0,info,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,REQUEST LOG: GET /favicon.ico,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-21 01:20:28,1766280028543,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,200,n9zcz-1766280028543-c714330193e6,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,6,iad1,315,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KCZ7WRDQGZG8DYDYZPXQ2NKF,PNsk0TalWwZm,1
2025-12-21 01:20:28,1766280028425,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/,GET,,200,9qh89-1766280028367-c6e9176e128c,vercel-favicon/1.0,info,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,REQUEST LOG: GET /,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-21 01:20:28,1766280028367,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/,GET,,200,9qh89-1766280028367-c6e9176e128c,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,7,iad1,315,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KCZ7WR7WZ0E86CSYKSNZWBQN,PNsk0TalWwZm,1
2025-12-21 01:19:08,1766279948964,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,200,h9xsl-1766279948911-48ec14130ee3,vercel-screenshot/1.0,info,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,REQUEST LOG: GET /favicon.ico,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-21 01:19:08,1766279948911,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,200,h9xsl-1766279948911-48ec14130ee3,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,7,iad1,314,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KCZ7TAMQZYYGMGNGNBK4A1RM,PNsk0TalWwZm,1
2025-12-21 01:19:08,1766279948680,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app/assets/index-DVB9uwYV.css,GET,,200,nbwwn-1766279948507-a1c1fdb7a21f,vercel-screenshot/1.0,info,production,main,MISS,serverless,/,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,mare-alta-lskp7zane-nilsonpjrs-projects.vercel.app,dpl_5drx3HU67x51wqF1WoSAJxm3M1tq,,,,,REQUEST LOG: GET /assets/index-DVB9uwYV.css,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
